2020-11-02 12:58:19.550588,1.723057629857834
2020-11-02 12:58:49.555591,1.7222524397858543
2020-11-02 12:59:19.558872,1.6992240050233294
2020-11-02 12:59:49.562668,1.6824760540391763
2020-11-02 13:00:19.566077,1.6873608729404133
2020-11-02 13:00:49.570415,1.6665869735460521
2020-11-02 13:01:19.574353,1.6528987463541993
2020-11-02 13:01:49.577857,1.6967547557568938
2020-11-02 13:02:19.580937,1.7126975178305086
2020-11-02 13:02:49.584833,1.8104476110756922
2020-11-02 13:03:19.587895,1.8711589779566038
2020-11-02 13:03:49.591704,1.933641783979285
2020-11-02 13:04:19.594701,1.9650979124023937
2020-11-02 13:04:49.598091,1.9889852490114615
2020-11-02 13:05:19.602553,2.018938363179426
2020-11-02 13:05:49.606241,2.0499650709547876
2020-11-02 13:06:19.609754,2.0816359374645272
2020-11-02 13:06:49.613278,2.090439365788409
2020-11-02 13:07:19.616899,2.088828982524522
2020-11-02 13:07:49.621652,2.0881848292232537
2020-11-02 13:08:19.625743,2.087701714248938
2020-11-02 13:08:49.629729,2.0838904739436317
2020-11-02 13:09:19.632937,2.079810836526561
2020-11-02 13:09:49.636086,2.0748723282025074
2020-11-02 13:10:19.639639,2.0576412296004043
2020-11-02 13:10:49.642712,2.0471737406218717
2020-11-02 13:11:19.646026,2.0272586735569766
2020-11-02 13:11:49.649518,2.020763463487036
2020-11-02 13:12:19.652997,1.9932796019922652
2020-11-02 13:12:49.656711,2.0018146288434364
2020-11-02 13:13:19.659854,1.9874285460810113
2020-11-02 13:13:49.663335,1.977819931735727
2020-11-02 13:14:19.668300,1.9868380725589019
2020-11-02 13:14:49.671553,1.9850129725944379
2020-11-02 13:15:19.674760,1.9772294582456282
2020-11-02 13:15:49.679297,1.9837783461584448
2020-11-02 13:16:19.682341,1.9887705313649784
2020-11-02 13:16:49.686495,1.980289184535793
2020-11-02 13:17:19.689484,1.98426146084969
2020-11-02 13:17:49.692900,1.9825973991402996
2020-11-02 13:18:19.696944,1.983670987338553
2020-11-02 13:18:49.700657,1.9779272905527752
2020-11-02 13:19:19.704394,1.9783567258199273
2020-11-02 13:19:49.708084,1.9901125166590796
2020-11-02 13:20:19.712867,1.983993063798608
2020-11-02 13:20:49.717303,1.9914545019627503
2020-11-02 13:21:19.721775,1.9927428078638876
2020-11-02 13:21:49.725217,1.9894146843048084
