2020-11-01 13:11:49.987429,2.0470127023342535
2020-11-01 13:12:19.991937,2.0535079133648386
2020-11-01 13:12:49.995839,2.0540447076756823
2020-11-01 13:13:19.999325,2.0427183480649647
2020-11-01 13:13:50.003309,2.0574265118714057
2020-11-01 13:14:20.006366,2.048998841218939
2020-11-01 13:14:50.009830,2.0402490944072604
2020-11-01 13:15:20.013833,2.0543667842629847
2020-11-01 13:15:50.017978,2.0484620469234995
2020-11-01 13:16:20.020997,2.0421815537884593
2020-11-01 13:16:50.024410,2.0555477317546242
2020-11-01 13:17:20.027995,2.0480862909176865
2020-11-01 13:17:50.031887,2.0440066543349396
2020-11-01 13:18:20.036273,2.057748588464657
2020-11-01 13:18:50.040671,2.0485157263529996
2020-11-01 13:19:20.045246,2.056406602662501
2020-11-01 13:19:50.049546,2.04975035323522
2020-11-01 13:20:20.052712,2.0452412811853393
2020-11-01 13:20:50.056733,2.057963306194049
2020-11-01 13:21:20.060592,2.048784123500597
2020-11-01 13:21:50.063616,2.0522196070256484
2020-11-01 13:22:20.067121,2.05211224816454
2020-11-01 13:22:50.070337,2.049267238367271
2020-11-01 13:23:20.073828,2.061935584233308
2020-11-01 13:23:50.077242,2.0516828127205
2020-11-01 13:24:20.081756,2.0611840721649686
2020-11-01 13:24:50.085233,2.0569970764142456
2020-11-01 13:25:20.089480,2.0510386595563532
2020-11-01 13:25:50.093865,2.067088809931921
2020-11-01 13:26:20.097301,2.0595200097391815
2020-11-01 13:26:50.100991,2.055440372891453
2020-11-01 13:27:20.104885,2.0702558966345785
2020-11-01 13:27:50.108550,2.0604862395328207
2020-11-01 13:28:20.113464,2.0653710680155615
2020-11-01 13:28:50.116902,2.069128628479557
2020-11-01 13:29:20.121582,2.0637606849842896
2020-11-01 13:29:50.124985,2.075945916956619
2020-11-01 13:30:20.128644,2.0631165317760063
2020-11-01 13:30:50.131794,2.0705779732517207
2020-11-01 13:31:20.135346,2.0690749490438534
2020-11-01 13:31:50.140012,2.064029082155049
2020-11-01 13:32:20.143580,2.076697429088439
