0.0,1.0
0.050505050505050504,0.9998296232188914
0.10101010101010101,0.998092977640138
0.15151515151515152,0.9991921191439647
0.20202020202020202,0.9968504287611268
0.25252525252525254,0.9910395808583382
0.30303030303030304,0.9838570455098665
0.35353535353535354,0.9647549154719314
0.40404040404040403,0.9235469959365833
0.45454545454545453,0.8460791639748739
0.5050505050505051,0.7335183790396007
0.5555555555555556,0.5973886953504578
0.6060606060606061,0.4603275843137359
0.6565656565656566,0.3511979724861853
0.7070707070707071,0.25919463025710365
0.7575757575757576,0.18837575241686197
0.8080808080808081,0.1384334364854566
0.8585858585858586,0.10079453833176752
0.9090909090909091,0.07366445837378469
0.9595959595959596,0.05436094527335722
1.0101010101010102,0.04093304001259943
1.0606060606060606,0.03079845991252768
1.1111111111111112,0.02313694424352483
1.1616161616161615,0.017742916143860477
1.2121212121212122,0.013529352118802742
1.2626262626262625,0.010379059460874866
1.3131313131313131,0.00812553564865283
1.3636363636363635,0.006361653343112218
1.4141414141414141,0.005013130382755204
1.4646464646464645,0.004050717908294728
1.5151515151515151,0.0032599129260950307
1.5656565656565655,0.002626352408217063
1.6161616161616161,0.002149492826079518
1.6666666666666667,0.0017448978197682243
1.7171717171717171,0.00141700048860714
1.7676767676767677,0.0011638740897480472
1.8181818181818181,0.0009669610929932753
1.8686868686868687,0.0007980057120481621
1.9191919191919191,0.0006672444959322016
1.9696969696969697,0.0005639492195856689
2.0202020202020203,0.0004761436534882941
2.0707070707070705,0.00040471844708061524
2.121212121212121,0.00034795493466559685
2.1717171717171717,0.0002974849504675744
2.2222222222222223,0.0002550016555395139
2.2727272727272725,0.00022020389673886386
2.323232323232323,0.00018960989599257208
2.3737373737373737,0.00016362550502605259
2.4242424242424243,0.00014373945703200462
2.474747474747475,0.00012547494095867056
2.525252525252525,0.00011015519915543852
2.5757575757575757,9.761015445812055e-05
2.6262626262626263,8.642671377021057e-05
2.676767676767677,7.66745083688374e-05
2.727272727272727,6.846143531273185e-05
2.7777777777777777,6.187041085586551e-05
2.8282828282828283,5.5259251754992396e-05
2.878787878787879,5.001208953386862e-05
2.929292929292929,4.5398970019981746e-05
2.9797979797979797,4.067391718130946e-05
3.0303030303030303,3.683061747692573e-05
3.080808080808081,3.401574600611559e-05
3.131313131313131,3.067969233036056e-05
3.1818181818181817,2.7934699248147927e-05
3.2323232323232323,2.5487955487492202e-05
3.282828282828283,2.32531075335639e-05
3.3333333333333335,2.1251715827403666e-05
3.3838383838383836,1.960870893278588e-05
3.4343434343434343,1.8325675834510325e-05
3.484848484848485,1.6576506184623326e-05
3.5353535353535355,1.56183805344033e-05
3.5858585858585856,1.4174181839758112e-05
3.6363636363636362,1.3172857688580313e-05
3.686868686868687,1.2132324004114703e-05
3.7373737373737375,1.127155929451517e-05
3.7878787878787876,1.0469621951878155e-05
3.8383838383838382,9.816055381838025e-06
3.888888888888889,9.346908688162667e-06
3.9393939393939394,8.633840076213998e-06
3.9898989898989896,7.931293109578483e-06
4.040404040404041,7.570664491172837e-06
4.090909090909091,7.022940678088578e-06
4.141414141414141,6.578895680811639e-06
4.191919191919192,6.271883749150674e-06
4.242424242424242,5.665783822089032e-06
4.292929292929293,5.6512822705013874e-06
4.343434343434343,5.1630817317825285e-06
4.393939393939394,4.9986070801571205e-06
4.444444444444445,4.741906648585726e-06
4.494949494949495,4.498378553904254e-06
4.545454545454545,4.286600398511732e-06
4.595959595959596,4.195396388335389e-06
4.646464646464646,3.940152217647126e-06
4.696969696969697,3.7365603411072098e-06
4.747474747474747,3.6222715095212195e-06
4.797979797979798,3.403063085031117e-06
4.848484848484849,3.3428200625404177e-06
4.898989898989899,3.1481832216436893e-06
4.94949494949495,3.070930586371196e-06
5.0,2.9635072906320416e-06
